desc_cod_agua_canalizada_fam;cod_familiar_fam
Sim;5867886700
Sim;5868012780
Sim;5868014138
Sim;5868198271
Sim;5868255410
Sim;5868298497
Sim;5868338383
Sim;5868348265
Sim;5868413180
Sim;5868450973
Sim;5868460260
Sim;5868500580
Sim;5868614402
Sim;5868647335
Sim;5868685857
Sim;5868696387
Sim;5868722132
Sim;5868740629
Sim;5868762606
Sim;5868765702
Sim;5868889266
Sim;5868905482
Sim;5868941101
Sim;5869056349
Sim;5869093627
Sim;5869143314
Sim;5869144477
Sim;5869195381
Sim;5869310741
Sim;5869484731
Sim;5869514746
Sim;5869575532
Sim;5869686016
Sim;5869723310
Sim;5869739586
Sim;5869784611
Sim;5869814200
Sim;5869876494
Sim;5870088224
Sim;5870091101
Sim;5870211875
Sim;5870223881
Sim;5870291534
Sim;5870325374
Sim;5870413311
Sim;5870445191
Sim;5870550653
Sim;5870806801
Sim;5870928230
Sim;5871008186
Sim;5871012108
Sim;5871022332
Sim;5871097774
Sim;5871154409
Sim;5871174604
Sim;5871212204
Sim;5871289509
Sim;5871299482
Sim;5871489699
Sim;5871575188
Sim;5871731902
Sim;5871738079
Sim;5871793762
Sim;5871824234
Sim;5871847102
Sim;5871900860
Sim;5871985084
Sim;5872089104
Sim;5872115121
Sim;5872286368
Sim;5872440898
Sim;5872633262
Sim;5872844719
Sim;5872867840
Sim;5872928734
Sim;5872983328
Sim;5872983751
Sim;5873058431
Sim;5873064083
Sim;5873108986
Sim;5873172560
Sim;5873200017
Sim;5874779620
;5876705764
Sim;5876870293
Sim;5876901199
Sim;5876943517
Sim;5876971561
;5876992992
Sim;5877032704
Sim;5877077635
Sim;5877144170
Sim;5877188542
Sim;5877226908
Sim;5877237004
Sim;5877292609
Sim;5877332503
Sim;5877508555
Sim;5877522116
Sim;5877534718
Sim;5877561103
Sim;5877561871
Sim;5877601687
Sim;5877682237
Sim;5877891820
Sim;5877929305
Sim;5877931040
Sim;5878035332
Sim;5878270170
Sim;5878273276
Sim;5878305224
Sim;5878310309
Sim;5878318717
Sim;5878326817
Sim;5878352141
Sim;5878356805
Sim;5878433818
Sim;5878472120
Sim;5878473011
Sim;5878487314
Sim;5878516861
Sim;5878649900
Sim;5878712881
Sim;5878766701
Sim;5878794080
Sim;5878825902
Sim;5878850338
Sim;5878882531
Sim;5879112128
Sim;5879210138
Sim;5879235203
Sim;5879288676
Sim;5879376451
Sim;5879382770
Sim;5879427200
Não;5879631400
Sim;5879674983
Sim;5879681173
Sim;5879820556
Sim;5879829421
Sim;5879899632
Sim;5879903257
Sim;5879982459
Sim;5880028526
Sim;5880111342
Sim;5880159035
Sim;5880161609
Sim;5880175405
Sim;5880205592
Sim;5880347036
Sim;5880364470
Sim;5880411494
Sim;5880415724
Sim;5880464695
Sim;5880739465
Sim;5880747727
Sim;5880756807
Sim;5880835006
Sim;5889236806
Sim;5889251368
Sim;5889251872
Sim;5889268767
Sim;5889386026
Sim;5889386530
Sim;5889548964
Sim;5889556398
Sim;5889641662
Sim;5889657747
Sim;5889674242
Sim;5889745603
Sim;5889762451
Sim;5889776320
Sim;5889812300
Sim;5889881973
Sim;5889965999
Sim;5890111973
Sim;5890123556
Sim;5890170473
Sim;5890190660
Sim;5890201883
Sim;5890236245
Sim;5890269330
Sim;5890315706
Sim;5890316001
Sim;5890316788
Sim;5890374630
Sim;5890381687
Sim;5890387960
Sim;5890389157
Sim;5890393189
Sim;5890475401
Sim;5880848590
Sim;5880864529
Sim;5880913163
Sim;5880918041
Sim;5881006844
Sim;5881031369
Sim;5881034708
Sim;5881167694
Sim;5881240871
Sim;5881309073
Sim;5881407164
Sim;5881408802
Sim;5881437748
Sim;5881546016
Sim;5881566980
Sim;5881633091
Sim;5881638301
Sim;5881663160
Sim;5881775201
Sim;5881825241
Sim;5881827708
Sim;5881930118
Sim;5881938364
Sim;5881978153
Sim;5881981960
Sim;5882014131
Sim;5882111412
Sim;5882114276
Sim;5882125049
Sim;5882141591
Sim;5882365864
Sim;5882428297
Sim;5882462126
Sim;5882488516
Sim;5882516153
Sim;5882587174
Sim;5882693101
Sim;5882971608
Sim;5883015743
Sim;5883068359
Sim;5883069401
Sim;5883115705
Sim;5883200133
Sim;5883227333
Sim;5883229387
Sim;5883250580
Sim;5883318649
Sim;5883357202
Sim;5883374204
Sim;5883399622
Sim;5883419674
Sim;5883442064
Sim;5883477364
Sim;5883534422
Sim;5883595480
Sim;5883663745
Sim;5883671926
Sim;5883682960
Sim;5883723829
Sim;5883744745
Sim;5883771122
Sim;5883859135
Sim;5883875335
Sim;5883958702
Sim;5883984622
Sim;5884179120
Sim;5884361270
Não;5884433441
Sim;5884584652
Sim;5884712162
Sim;5884746903
Sim;5884854625
Sim;5884860862
Sim;5885011079
Sim;5885036810
Sim;5885136440
Sim;5885242127
Sim;5885361649
Sim;5885391807
Sim;5885409609
Sim;5885450153
Sim;5885464537
Sim;5885487669
Sim;5885493987
Sim;5885580103
Sim;5885587531
Sim;5885604568
Sim;5885648263
Sim;5885801126
Sim;5885804303
Sim;5885815186
Sim;5885936056
Sim;5886012923
Sim;5886019421
Sim;5886041605
Sim;5886092854
;5886328645
Sim;5886381619
Sim;5886511768
Sim;5886549226
Sim;5886571230
Sim;5886633286
Sim;5886676414
Sim;5886989978
Sim;5887016701
Sim;5887257814
Sim;5887319860
Sim;5887412054
Sim;5887451629
Sim;5887532386
Sim;5887548118
Sim;5887589736
Sim;5887622458
Sim;5887641240
Sim;5887780525
Sim;5887906995
Sim;5888083186
Sim;5888118583
Sim;5888207845
Sim;5888214205
Sim;5888330370
Sim;5888330884
Sim;5888431052
Sim;5888449261
Sim;5888528307
Sim;5888531359
Sim;5888655678
Sim;5888658502
Sim;5888723509
Sim;5888743100
Sim;5888780308
Sim;5888954403
Sim;5888985970
Sim;5889130650
Sim;5889139797
Sim;5890476637
Sim;5890697722
Sim;5890723235
Sim;5890740911
Sim;5890834576
Sim;5890849760
Sim;5890873202
Sim;5891029316
Sim;5891081156
Sim;5891163209
Sim;5891328496
Sim;5891343452
Sim;5891369508
;5898912789
Sim;5899236680
Sim;5899299258
Sim;5899319380
Sim;5899378123
Sim;5899480165
Sim;5899590009
Sim;5899606010
Sim;5899743352
Sim;5899772450
Sim;5899828692
Sim;5899830590
Sim;5899882808
Sim;5899887869
Sim;5899998857
Sim;5900111385
Sim;5900148971
Sim;5900184501
Sim;5900474771
Sim;5900547590
Não;5900618528
Sim;5900746011
Sim;5900749541
Sim;5891429764
Sim;5891433362
Sim;5891516900
Sim;5891565510
Sim;5891597632
Sim;5891615800
Sim;5891682400
Sim;5891736772
Sim;5891831252
Sim;5891968983
Sim;5892012638
Sim;5892023915
Sim;5892043193
Sim;5892053822
Sim;5892113663
Sim;5892167402
Sim;5892219739
Sim;5892232913
Sim;5892271307
Sim;5892274080
Sim;5892304418
Sim;5892351092
Sim;5892380947
Sim;5892407306
Sim;5892505073
Sim;5892540499
Sim;5892579190
Sim;5892590089
Sim;5892594076
Sim;5892601463
Sim;5892609790
Sim;5892718140
Sim;5892738175
Sim;5892749533
Sim;5892878422
Sim;5892958108
Sim;5893039882
Sim;5893046315
Sim;5893081811
Sim;5893157656
Sim;5893188454
Sim;5893242505
Sim;5893375645
Sim;5893507061
Sim;5893541405
Sim;5893644050
Sim;5893675606
Sim;5893687884
Sim;5893746996
Sim;5893769007
Sim;5893800281
Sim;5893840828
Sim;5893854020
Sim;5893878710
Sim;5893888510
Sim;5893894405
Sim;5893896530
Não;5893936264
Sim;5893990803
Sim;5894054540
Sim;5894078644
Sim;5894079101
Sim;5894083990
Sim;5894229367
Sim;5894258898
Sim;5894272025
Sim;5894290511
Sim;5894310563
Sim;5894339898
Sim;5894371600
Sim;5894423171
Sim;5894490529
Sim;5894512514
Sim;5894746264
Sim;5894829984
Sim;5894853184
Sim;5894868700
Sim;5894900280
Sim;5894933617
Sim;5895088228
Sim;5895202020
Sim;5895232361
Sim;5895268390
Sim;5895401902
Sim;5895610650
Sim;5895687792
Sim;5895734707
Sim;5895737480
Sim;5895746128
Sim;5895894747
Sim;5895931618
Sim;5895973299
Sim;5896069804
Sim;5896360304
Não;5896401868
Sim;5896538650
Sim;5896566271
Sim;5896643012
Sim;5896702558
Sim;5896735642
Sim;5896740727
Sim;5896765711
Sim;5896817029
Sim;5896838026
Sim;5896851804
Sim;5896854226
Sim;5896996799
Sim;5896999704
Sim;5897007667
Sim;5897104271
Sim;5897233403
Sim;5897292256
Sim;5897296324
Sim;5897329869
Sim;5897359008
Sim;5897419507
Sim;5897451400
Sim;5897470960
Sim;5897471509
Sim;5897522782
Sim;5897539243
Sim;5897563543
Sim;5897603359
Não;5897652643
Sim;5897666512
Sim;5897712565
Sim;5897803790
Sim;5897876088
Sim;5897883700
Sim;5898004505
Sim;5898142142
Sim;5898143548
Sim;5898174427
Sim;5898197125
Sim;5898240586
Sim;5898256580
Sim;5898313052
Sim;5898370366
Sim;5898425870
Sim;5898458964
Sim;5898563598
Sim;5898609849
Sim;5898665080
Sim;5898709983
Sim;5898742336
Sim;5898768726
Sim;5898769617
Sim;5898793240
Sim;5900837408
Sim;5900897907
Sim;5900901432
Sim;5901150732
Sim;5901152514
Sim;5901235134
Sim;5901271521
Sim;5901277562
Sim;5901282302
Sim;5901298217
Sim;5901364961
Sim;5901375815
Sim;5901423135
Sim;5901467000
Sim;5901492293
Sim;5901586948
Sim;5901666208
Sim;5901751817
Sim;5901847253
Sim;5901882326
Sim;5901958756
Sim;5902187516
Sim;5902228999
Sim;5902247861
Sim;5902249481
Sim;5902285526
Sim;5902363187
Sim;5902422612
Sim;5902430550
Sim;5902503612
Sim;5902571537
Sim;5902687080
Sim;5902706645
Sim;5902743680
Sim;5902901421
Sim;5903057519
Sim;5903392814
Sim;5903399908
Sim;5903413676
Sim;5903499619
Sim;5903538029
Sim;5903580220
Sim;5903584721
Sim;5903594956
Sim;5903597548
Sim;5903897932
Sim;5903971920
Sim;5903976301
Sim;5904016611
Sim;5904138563
Sim;5904289260
Sim;5904304676
Sim;5904321252
Sim;5904376073
Sim;5904401957
Sim;5904515707
Sim;5904524790
Sim;5904545959
Sim;5904553897
Sim;5904585900
Sim;5904658800
Sim;5904716273
Sim;5904885032
Sim;5905145989
Sim;5905587302
Sim;5905727252
Sim;5905746982
Sim;5905755973
Sim;5905847070
Sim;5905931020
Sim;5906016449
Sim;5906211730
Sim;5906223665
Sim;5906322990
Sim;5906464190
Sim;5906615075
Sim;5906626786
Sim;5906678077
Sim;5906680306
Sim;5906725172
Sim;5906736026
Sim;5906778535
Sim;5906852441
Sim;5906946934
Sim;5906954953
Sim;5907075660
Sim;5907133708
Sim;5907136200
Sim;5907170654
Sim;5907328460
Sim;5907428929
Sim;5907479086
Sim;5907656395
Sim;5918546430
Sim;5918579796
Sim;5918755357
Sim;5918881301
Sim;5918975128
Sim;5919001224
Sim;5919014474
Sim;5919076070
;5919094486
Sim;5919142715
Sim;5919413174
Sim;5919591439
Sim;5919651865
Sim;5919730064
Sim;5919784407
Sim;5919835915
Sim;5919864850
Sim;5919914971
Sim;5920085258
Sim;5920133406
Sim;5920233117
Sim;5907837349
Sim;5907893338
Sim;5907985615
Sim;5908074802
Sim;5908317713
Sim;5908322040
Sim;5908353434
Sim;5908361534
Sim;5908439908
Sim;5908447846
Sim;5908462306
Sim;5908638943
Sim;5909090968
Sim;5909114573
Sim;5909193937
Sim;5909276395
Sim;5909500880
Sim;5909519204
Sim;5909666690
Sim;5909744089
Sim;5909761412
Sim;5909775804
Sim;5909842765
Sim;5909886894
Sim;5909932241
Sim;5909987739
Sim;5909991507
Sim;5910112988
Sim;5910156098
Sim;5910160796
Sim;5910176528
Sim;5910177257
Sim;5910202111
Sim;5910275267
Sim;5910385445
Sim;5910433008
Sim;5910442180
Sim;5910478966
Sim;5910524585
Sim;5910554492
Sim;5910615386
Sim;5910616943
Sim;5910693344
Sim;5910702513
Sim;5910827057
Sim;5910969943
Sim;5911059851
Sim;5911209764
Sim;5911261251
Sim;5911284111
Sim;5911285606
Sim;5911322900
Sim;5911325241
Sim;5911375850
Sim;5911598990
Sim;5911615401
Sim;5911630478
Sim;5911680904
Sim;5911757460
Sim;5911787458
Sim;5911814366
Sim;5911844001
Sim;5911876043
Sim;5911893487
Sim;5912051064
Sim;5912103200
Sim;5912222802
Sim;5912522016
Sim;5912537200
Sim;5912618390
Sim;5912645444
Sim;5912658260
Sim;5912663779
Sim;5912757242
Sim;5912769330
Sim;5912816192
Sim;5912844803
Sim;5912866025
Sim;5913139950
Sim;5913189035
Sim;5913206908
Sim;5913218310
Sim;5913485351
Sim;5913680804
Sim;5913701402
Sim;5913984005
Sim;5913996798
Sim;5914062683
Sim;5914086434
Sim;5914112451
Sim;5914218012
Sim;5914287766
Sim;5914311810
Sim;5914399726
Sim;5914555108
Sim;5914694213
Sim;5914698987
Sim;5914745900
Sim;5914815614
Sim;5914890900
Sim;5915235905
Sim;5915297420
Sim;5915338712
Sim;5915387926
Sim;5915593666
Sim;5915621627
Sim;5915674909
Sim;5915730086
Sim;5915745784
Sim;5915906389
Sim;5915969704
Sim;5915992951
Sim;5916057245
Sim;5916153473
Sim;5916224320
Sim;5916228155
Sim;5916545126
Sim;5916618379
Sim;5916704968
Sim;5916851162
Sim;5917012199
Sim;5917290407
Sim;5917410089
Sim;5917419116
Sim;5917441634
Sim;5917471037
Sim;5917576050
Sim;5917818401
Sim;5917872104
Sim;5917926212
Sim;5917949425
Sim;5918330852
Sim;5918338594
Sim;5920320869
Sim;5920378786
Sim;5920387939
Sim;5920398035
Sim;5920418087
Sim;5920535636
Sim;5920669322
Sim;5920756802
Sim;5920796197
Sim;5920864966
Sim;5920894954
Sim;5921015849
Sim;5921040797
Sim;5921057924
Sim;5921093807
Sim;5921211192
Sim;5921220000
Sim;5921261963
Sim;5921297640
Sim;5921317853
Sim;5921343340
Sim;5921555606
Sim;5921712566
Sim;5921773786
Sim;5921787221
Sim;5921942642
Sim;5921987310
Sim;5922021435
Sim;5922025180
Sim;5922122541
Sim;5922263366
Sim;5922339362
Sim;5922397052
Sim;5922576909
Sim;5922639676
Sim;5922754424
Sim;5922874756
Sim;5922920880
Sim;5922928864
Sim;5922937260
Sim;5922941615
Sim;5922989812
Sim;5923152231
Sim;5923190249
Sim;5923204134
Sim;5923247453
Sim;5923299925
Sim;5923306727
Sim;5923419092
Sim;5923462508
Sim;5923536560
Sim;5923596970
Sim;5923684322
Sim;5923707470
Sim;5923749980
Sim;5923813319
Sim;5923884925
Sim;5923893088
Sim;5923898390
Sim;5923910861
Sim;5924029085
Sim;5924054438
Sim;5924058778
Sim;5924153843
Sim;5924160629
Sim;5924267857
Sim;5924369935
Sim;5924447677
Sim;5924488608
Sim;5924718298
Sim;5924749410
Sim;5924774791
Sim;5924846881
Sim;5924881016
Sim;5924911888
Sim;5924951081
Sim;5924979253
Sim;5925041747
Sim;5925064526
Sim;5925168658
Sim;5925236165
Sim;5925309650
Sim;5925338324
Sim;5925378032
Sim;5925425308
Sim;5925440951
Sim;5925467566
Sim;5925568591
Sim;5925738187
Sim;5925977505
Sim;5925998332
Sim;5926014638
Sim;5926077630
Sim;5926088593
Sim;5926133211
Sim;5926137632
Sim;5926140420
Sim;5926155967
Sim;5926239800
Sim;5926244390
Sim;5926409659
Sim;5926431077
Sim;5926450373
Sim;5926473900
Sim;5926505020
Sim;5926514959
Sim;5926519403
Sim;5926552613
Sim;5926575745
Sim;5926617928
Sim;5926652910
Sim;5926774276
Sim;5926775086
Sim;5926945771
Sim;5926976499
Sim;5926994209
Sim;5927028551
Sim;5938577470
Sim;5938622018
Sim;5938628725
Sim;5927254136
Sim;5927323120
Sim;5927330843
Sim;5927351174
Sim;5927481205
Sim;5927680070
Sim;5928011954
Sim;5928027796
Sim;5928051239
Sim;5928348673
Sim;5928405065
Sim;5928438664
;5928440057
Sim;5928485662
Sim;5928642601
Sim;5928819897
Sim;5928838921
Sim;5928863608
Sim;5929086150
Sim;5929092478
Sim;5929226342
Sim;5929237549
Sim;5929372241
Sim;5929380937
Sim;5929413371
Sim;5929476969
;5929517746
Sim;5929568901
Sim;5929626014
Sim;5929665001
Sim;5929699917
Sim;5929795630
Sim;5929834806
Sim;5929894027
Sim;5929959927
Sim;5930027412
Sim;5930038538
Sim;5930046557
Sim;5930077789
Sim;5930089957
Sim;5930146691
Sim;5930173150
Sim;5930316520
Sim;5930330352
Sim;5930565821
Sim;5930774668
Sim;5931017828
Sim;5931041370
Sim;5931109358
Sim;5931139850
Sim;5931144188
Sim;5931275878
Sim;5931341846
Sim;5931500405
Sim;5931527001
Sim;5931650989
Sim;5931863117
Sim;5931865080
Sim;5932131900
Sim;5932163348
Sim;5932308419
Sim;5932380101
Sim;5932470941
Sim;5932673117
Sim;5932728892
Sim;5932773502
Sim;5932780460
Sim;5932822210
Sim;5933013587
Sim;5933152277
Sim;5933362247
Sim;5933419613
Sim;5933435490
Sim;5933568961
Sim;5933627720
Sim;5933722472
Sim;5933728160
Sim;5933803634
Sim;5933834785
Sim;5933894176
Sim;5933944963
Sim;5933945935
Sim;5934017608
Sim;5934069403
Sim;5934083309
Sim;5934498860
Sim;5934558277
Sim;5934595636
Sim;5934615840
Sim;5934959859
Sim;5934960350
Sim;5934960865
Sim;5934979965
Sim;5935019000
Sim;5935192802
Sim;5935431300
Sim;5935440059
Sim;5935526794
Sim;5935535432
Sim;5935733900
Sim;5935751801
Sim;5935765357
Sim;5935769697
Sim;5935804603
Sim;5935861828
Não;5936249638
Sim;5936268691
Sim;5936291596
Sim;5936325830
Sim;5936358925
Sim;5936375692
Sim;5936458989
Sim;5936472205
Sim;5936500853
Sim;5936531309
Sim;5936568490
Sim;5936600645
Sim;5936633306
Sim;5936717089
Sim;5936778622
Sim;5936945383
Sim;5937014707
Sim;5937173252
Sim;5937174305
Sim;5937184882
Sim;5937193105
Sim;5937203771
Sim;5937331699
Sim;5937426304
Sim;5937434315
Sim;5937506405
Sim;5937558049
Sim;5937714601
Sim;5937770773
Sim;5937815629
Sim;5937858000
Sim;5937878205
Sim;5937937813
Sim;5937949749
Sim;5937955129
Sim;5937990978
Sim;5938063280
Sim;5938101980
Sim;5938111609
Sim;5938133408
Sim;5938140536
Sim;5938353874
Sim;5938420814
Sim;5938644410
Sim;5938734320
Sim;5938951852
Sim;5939321291
Sim;5939536301
Sim;5939541909
Sim;5939586678
Sim;5939672914
Sim;5939822312
Sim;5939889573
Sim;5939964532
Sim;5940001904
Sim;5940243908
Sim;5940286470
Sim;5940298052
Sim;5940330550
Sim;5940348173
Sim;5940354149
Sim;5940476503
Sim;5940491138
Sim;5940494404
Sim;5940496873
Sim;5940501702
Sim;5940532691
Sim;5940542220
Sim;5940623816
Sim;5940637604
Sim;5940650546
Sim;5940673163
Sim;5940806147
Sim;5940834272
Sim;5940871631
Sim;5940898831
Sim;5941114559
Sim;5941130910
Sim;5941148372
Sim;5941350015
Sim;5941424230
Sim;5941491344
Sim;5941531664
Sim;5941538081
Sim;5941600496
Sim;5941603320
Sim;5941720807
Sim;5941748485
Sim;5941836180
Sim;5941839103
Sim;5941863403
Sim;5941892683
Sim;5941944900
Sim;5942035032
Sim;5942122199
Sim;5942134448
Sim;5942265208
Sim;5942355290
Sim;5942390959
Sim;5942425507
Sim;5942427038
Sim;5942526796
Sim;5942576548
Sim;5942633363
Sim;5942688508
Sim;5942698651
Sim;5942744432
Sim;5942798443
Sim;5943065075
Sim;5943174605
Sim;5943232826
Sim;5943235418
Sim;5943277412
Sim;5943387277
Sim;5943451463
Sim;5943451897
Sim;5943463631
Sim;5943568140
Sim;5943628738
Sim;5943641246
Sim;5943646205
Sim;5943663568
Sim;5943705660
Sim;5943768076
Sim;5943780793
Sim;5943834710
;5943843388
Sim;5943854584
Sim;5943954023
Sim;5943969560
Sim;5944030496
Sim;5944109327
Sim;5944156325
Sim;5944362308
Sim;5944409045
Sim;5944440805
Sim;5944531002
Sim;5944604174
Sim;5944605901
Sim;5944633786
Sim;5944777605
Sim;5944798432
Sim;5944882735
Sim;5945011487
Sim;5945045110
Sim;5945233544
Sim;5945251011
Sim;5945401196
Sim;5945433632
Sim;5945442623
Sim;5945641820
Sim;5945753890
Sim;5945814784
Sim;5945988855
Sim;5946033310
Sim;5946118307
Sim;5946183206
Sim;5946712560
Sim;5946822233
Sim;5946836960
Sim;5946839802
Sim;5946849352
Sim;5946874624
Sim;5946915240
Sim;5947065800
Sim;5947151561
Sim;5947290847
Sim;5947449463
Sim;5947577623
Sim;5947631776
Sim;5947643510
Sim;5947667886
Sim;5947673509
Sim;5947780267
Sim;5948128792
Sim;5948188183
Sim;5948207749
Sim;5948212238
Sim;5948280233
Sim;5948288480
Sim;5948298523
Sim;5948324460
Sim;5948478858
Sim;5948596389
Sim;5948800687
Sim;5948940187
Sim;5949017587
Sim;5949031733
Sim;5949051092
Sim;5949069382
Sim;5949102509
Sim;5949127846
Sim;5949128818
Sim;5949206045
Sim;5949437446
Sim;5949438094
Sim;5949611730
Sim;5949651600
Sim;5949780337
Sim;5949799607
Sim;5949807472
Sim;5949878221
Sim;5949903196
Sim;5949936108
Sim;5949951328
Sim;5949978285
Sim;5950011570
Sim;5950084101
Sim;5950117484
Sim;5950246969
Sim;5950310802
Sim;5950346831
Sim;5950376900
Sim;5950468279
Sim;5950472977
Sim;5950481100
Sim;5950501233
Sim;5950509560
Sim;5950539478
Sim;5950623509
Sim;5950629892
Sim;5950648765
Sim;5950655702
Sim;5950665694
Sim;5950690885
Sim;5950760093
Sim;5950773233
Sim;5950792610
Sim;5950806859
Sim;5950851056
Sim;5950992032
Sim;5951088224
Sim;5951113270
Sim;5951117348
Sim;5951141648
Sim;5951185505
Sim;5951241197
Sim;5951345480
Sim;5951487277
Sim;5951516714
Sim;5951635217
Sim;5951707730
Sim;5951793556
Sim;5951795842
Sim;5951817595
Sim;5951818648
Sim;5951863198
Sim;5952058957
Sim;5952113800
Sim;5952130909
Sim;5952259855
Sim;5963257468
Sim;5963375827
Sim;5963376637
Sim;5963391199
Sim;5963439655
Sim;5963556961
Sim;5963573629
Sim;5963590043
Sim;5970920606
Sim;5971100181
Sim;5971116690
Sim;5971144200
Sim;5971168819
Sim;5971187953
Sim;5971191128
Sim;5971231871
Sim;5971242482
Sim;5971294520
Sim;5971303880
Sim;5971351427
Sim;5971355848
Sim;5971364910
Sim;5971368907
Sim;5971407406
Sim;5971457179
Sim;5971474855
Sim;5971478257
Sim;5971480316
Sim;5971521446
Sim;5971543091
Sim;5952301568
Sim;5952310982
Sim;5952328172
Sim;5952340709
Sim;5952359647
Sim;5952372236
Sim;5952394124
Sim;5952427820
Sim;5952440843
Sim;5952486592
Sim;5952560903
Sim;5952640850
Sim;5952762450
Sim;5952788688
Sim;5952796788
Sim;5953120478
Sim;5953218010
Sim;5953375972
Sim;5953468717
Sim;5953486456
Sim;5953642415
Sim;5953721714
Sim;5953740425
Sim;5953840721
Sim;5953869118
Sim;5953900724
Sim;5953925476
Sim;5953927762
Sim;5954010153
Sim;5954069476
Sim;5954193720
Sim;5954223815
Sim;5954244065
Sim;5954595011
Sim;5954657653
Sim;5954757283
Sim;5955314741
Sim;5955398902
Sim;5955551603
Sim;5955603425
Sim;5955606017
Sim;5955662510
Sim;5955720731
Sim;5955765247
Sim;5955874372
Sim;5955901019
Sim;5955901523
Sim;5955903143
Sim;5955933212
Sim;5956002123
Sim;5956030097
Sim;5956108207
Sim;5956118857
Sim;5956165855
Sim;5956215623
Sim;5956271108
Sim;5956293004
Sim;5956303751
Sim;5956350164
Sim;5956740205
Sim;5956745690
Sim;5956901144
Sim;5956965460
Sim;5956979682
Sim;5957080055
Sim;5957154199
Sim;5957181080
Sim;5957181404
Sim;5957338087
Sim;5957534501
Sim;5957585416
Sim;5957774308
Sim;5958051164
Sim;5958165925
Sim;5958229834
Sim;5958319400
Sim;5958416430
Sim;5958432397
Sim;5958439480
Sim;5958460331
Sim;5958487370
Sim;5958488007
;5958498738
Sim;5958546562
Sim;5958549154
Sim;5958569937
Sim;5958627210
Sim;5958726463
Sim;5958753606
Sim;5959242710
Sim;5959282003
Sim;5959342502
Sim;5959569809
Sim;5959576848
Sim;5959831708
Sim;5959874270
Sim;5959902230
Sim;5960123304
Sim;5960147084
Sim;5960311909
Sim;5960471183
Sim;5961065308
Sim;5961180743
Sim;5961189708
Sim;5961243338
Sim;5961272001
Sim;5961276007
Sim;5961337588
Sim;5961342409
Sim;5961510123
Sim;5961533921
Sim;5961610772
Sim;5961628205
Sim;5961646882
Sim;5961675122
Sim;5961698254
Sim;5961718034
Sim;5961871657
Sim;5961938743
Sim;5961944476
Sim;5962164679
Sim;5962179005
Sim;5962260473
Sim;5962289706
Sim;5962340663
Sim;5962343417
Sim;5962375459
Sim;5962399390
Sim;5962466683
Sim;5962486366
Sim;5962533895
Sim;5962570820
Sim;5962775554
Sim;5962818709
Sim;5962873211
Sim;5962919491
Sim;5962960882
Sim;5963045010
Sim;5963154570
Sim;5963180732
Sim;5963252156
Sim;5963610680
Sim;5963759722
Sim;5963894859
Sim;5963904404
Sim;5963936608
Sim;5963984769
Sim;5964096212
Sim;5964135722
Sim;5964342949
Sim;5964343244
Sim;5964367690
Sim;5964426883
Sim;5964499686
Sim;5964532721
Sim;5964615180
Sim;5964671330
Sim;5964727220
Sim;5964837247
Sim;5964971997
Sim;5965098715
Sim;5965165099
Sim;5965171811
Sim;5965299451
Sim;5965326017
Sim;5965352107
Sim;5965365691
Sim;5965396570
Sim;5965498900
Sim;5965539860
Sim;5965593210
Sim;5965686730
Sim;5965782454
Sim;5965790716
Sim;5965814593
Sim;5965901488
Sim;5965922728
Sim;5965939370
Sim;5965967829
Sim;5965979240
Sim;5966027234
Sim;5966087806
Sim;5966163251
Sim;5966247196
Sim;5966333785
Sim;5966336962
Sim;5966398992
Sim;5966476977
Sim;5966533954
Sim;5966538247
Sim;5966553041
Sim;5966571295
Sim;5966646996
Sim;5966651990
Sim;5966733457
Sim;5966780455
Sim;5966807086
Sim;5966886954
Sim;5966962642
Sim;5966963100
Sim;5966983216
Sim;5967045422
Sim;5967089209
Sim;5967137700
Sim;5967162810
Sim;5967172882
Sim;5967198091
Sim;5967255311
Sim;5967301011
Sim;5967373608
Sim;5967374833
Sim;5967459073
Sim;5967461809
Sim;5967491988
Sim;5967521488
Sim;5967551557
Sim;5967611126
Sim;5967626158
Sim;5967635149
Sim;5967639721
Sim;5967678972
Sim;5967693505
Sim;5967747370
Sim;5968025280
Sim;5968085851
Sim;5968086904
Sim;5968148527
Sim;5968149256
Sim;5968189800
Sim;5968198702
Sim;5968219050
Sim;5968260289
Sim;5968261684
Sim;5968276282
Sim;5968278307
Sim;5968285192
Sim;5968334584
Sim;5968374292
Sim;5968376821
Sim;5968497610
Sim;5968529083
Sim;5968568496
Sim;5968573651
Sim;5968585153
Sim;5968590238
Sim;5968662085
Sim;5968662832
Sim;5968794402
Sim;5968794828
Sim;5968802197
Sim;5968831294
Sim;5968894539
Sim;5968900520
Sim;5968975610
Sim;5969177407
Sim;5969200166
Sim;5969223883
Sim;5969238562
Sim;5969249335
Sim;5969275093
Sim;5969310859
Sim;5969315494
Sim;5969381870
Sim;5969440639
Sim;5969520900
Sim;5969590878
Sim;5969644552
Sim;5969855847
Sim;5969888001
Sim;5969903329
Sim;5970017744
Sim;5970018473
Sim;5970042269
Sim;5970186775
Sim;5970244309
Sim;5970310611
Sim;5970325058
Sim;5970421103
Sim;5970551813
Sim;5970666122
Sim;5970695068
Sim;5970716758
Sim;5970722995
Sim;5970735701
Sim;5970768391
Sim;5970848409
Sim;5970854980
Sim;5970860441
Sim;5970899739
Sim;5970910058
Sim;5971746103
Sim;5971861700
Sim;5972004917
