cod_familiar_fam;vlr_renda_per_capita_fam
2741557373;412.0
2741557454;2.0
2741639507;200.0
2741639698;705.0
2741639930;421.0
2741640351;0.0
2741640513;759.0
2741705585;386.0
2741707790;658.0
2741708843;0.0
2741709149;200.0
2741770646;1311.0
2741771375;251.0
2741827850;142.0
2741828237;756.0
2741829209;25.0
2741829390;1518.0
2741829470;58.0
2741829551;732.0
2741830487;254.0
2741830568;83.0
2741830720;41.0
2741900523;2.0
2741985090;632.0
2741985332;1412.0
2741985766;1412.0
2742049320;1388.0
2742050175;199.0
2742050256;469.0
2742050841;1310.0
2742147683;1033.0
2742147764;100.0
2742199217;340.0
2742200835;2194.0
2742281738;128.0
2742282033;208.0
2742282386;514.0
2742282548;250.0
2742282700;688.0
2742283005;482.0
2742413669;0.0
2742415440;0.0
2742415521;0.0
2742475184;194.0
2742475699;186.0
2742476318;167.0
2742476822;165.0
2742477047;479.0
2742477128;0.0
2742517871;83.0
2742518096;112.0
2742518339;539.0
2742519068;0.0
2742519815;0.0
2742519904;0.0
2742605304;336.0
2742677801;200.0
2742678107;98.0
2742678379;620.0
2742741593;95.0
2742741674;546.0
2742742131;1518.0
2742742484;70.0
2742742808;0.0
2743592516;0.0
2743592940;109.0
2743593164;512.0
2743593326;379.0
2742771662;1533.0
2742773797;150.0
2742809651;20.0
2742879781;567.0
2742879943;281.0
2742914870;83.0
2742915095;327.0
2742915508;50.0
2742915761;125.0
2742916571;200.0
2742916652;1518.0
2742952535;246.0
2742952969;0.0
2742953264;340.0
2743000791;348.0
2743000872;303.0
2743000953;384.0
2743001330;0.0
2743049537;0.0
2743102012;69.0
2743102101;1274.0
2743102284;1366.0
2743102608;100.0
2743102799;0.0
2743128836;300.0
2743129212;125.0
2743170875;0.0
2743171090;782.0
2743171685;200.0
2743236132;797.0
2743236302;1518.0
2743236728;0.0
2743237295;1564.0
2743237880;50.0
2743310049;587.0
2743310120;759.0
2743310391;18.0
2743310715;186.0
2743357860;50.0
2743358165;210.0
2743358408;74.0
2743358599;646.0
2743358750;62.0
2743358912;1.0
2743359722;0.0
2743359803;468.0
2743361034;1412.0
2743436492;100.0
2743437464;759.0
2743437626;150.0
2743437707;103.0
2743438002;0.0
2743438436;212.0
2743438517;331.0
2743465409;0.0
2743511613;403.0
2743511885;0.0
2743512423;41.0
2743559810;321.0
2743560584;759.0
2743593750;33.0
2743593830;581.0
2743593911;759.0
2743594217;175.0
2743630540;0.0
2743631430;66.0
2743631945;2079.0
2743632240;50.0
2743665920;648.0
2743667117;25.0
2743667389;1518.0
2743668008;759.0
2743668601;0.0
2743727381;166.0
2743754192;158.0
2743754273;25.0
2743754788;584.0
2743754940;435.0
2743755750;58.0
2743756136;757.0
2743756640;506.0
2743776757;253.0
2743776919;40.0
2743777052;1291.0
2743777133;64.0
2743777303;20.0
2743777648;69.0
2743809000;40.0
2743809604;0.0
2743809787;1194.0
2743810106;547.0
2743810440;0.0
2743810521;30.0
2743810602;667.0
2743811170;765.0
2743811250;328.0
2743811412;150.0
2743811684;2296.0
2743812907;1518.0
2743838370;52.0
2743838531;0.0
2743839260;60.0
2743840781;125.0
2743840862;582.0
2743909145;0.0
2743909226;325.0
2743910232;141.0
2743910402;1287.0
2743910585;1187.0
2744146862;379.0
2745650130;802.0
3010791100;0.0
3012257535;679.0
3013932813;541.0
3020045053;11.0
3024663800;321.0
3030872777;712.0
3032195560;1222.0
3035486573;1005.0
3038446122;15.0
3039642863;520.0
3044282993;553.0
3056778883;70.0
3062232609;351.0
3065264846;1518.0
3065505983;0.0
3072061815;32.0
3072723893;10.0
3084030456;1518.0
3085415700;470.0
3086506970;710.0
3089998513;1412.0
3091763609;50.0
3091809374;269.0
3091849406;117.0
3092106660;30.0
3092449517;665.0
3092453891;0.0
3092490908;140.0
3093361206;123.0
3093513081;615.0
3094471862;904.0
3095198965;894.0
3095303777;50.0
3095313063;400.0
3095435177;1518.0
3095442629;635.0
3095591110;416.0
3095690363;29.0
3095696566;69.0
3095935498;75.0
3096170142;290.0
3096247382;125.0
3096296081;86.0
3096340838;0.0
3096360359;133.0
3096458243;1713.0
3096468125;1518.0
3096666270;75.0
3097853596;759.0
3097875808;821.0
3098097701;0.0
3098495782;33.0
3098692693;58.0
3098700700;639.0
3098723165;217.0
3099237272;715.0
3099528161;11.0
3099572659;50.0
3099629006;112.0
3099697273;380.0
3099713309;1518.0
3099841579;0.0
3100261569;1135.0
3100730062;1412.0
3100731204;433.0
3101113318;75.0
3101151830;946.0
3101352304;759.0
3101407737;1263.0
3101411688;1092.0
3101493048;457.0
3102316476;100.0
3102392300;83.0
3103406169;25.0
3103718802;842.0
3104115800;0.0
3104203423;660.0
3104251665;100.0
3104323917;930.0
3104599319;37.0
3105233385;0.0
3105251871;490.0
3105557873;194.0
3123403386;37.0
3123795284;1518.0
3124198484;0.0
3124357620;44.0
3124412150;50.0
3124516362;531.0
3124534506;1012.0
3124578201;0.0
3124634306;151.0
3106055200;45.0
3107335886;100.0
3107582034;1320.0
3107862150;76.0
3108365495;875.0
3108395211;1043.0
3108445847;50.0
3108620193;0.0
3108814710;240.0
3108940937;506.0
3109107651;0.0
3109832402;0.0
3109896125;759.0
3109927705;1320.0
3110009595;1518.0
3110160064;3861.0
3110322811;25.0
3110345358;218.0
3110345510;706.0
3110426609;0.0
3110594498;759.0
3111258750;83.0
3111643409;411.0
3111889238;55.0
3112015630;133.0
3112173384;135.0
3112244400;761.0
3114025005;12.0
3114289240;0.0
3114290760;470.0
3114342906;1149.0
3114410766;366.0
3114573630;0.0
3114623409;161.0
3115013973;706.0
3115437587;0.0
3115763115;0.0
3115951035;33.0
3117372342;1518.0
3117516107;0.0
3117631704;632.0
3118297409;37.0
3118613696;50.0
3118679875;253.0
3118783346;75.0
3118882247;309.0
3119252352;1518.0
3120135666;125.0
3121892142;175.0
3121893629;814.0
3121985825;112.0
3122103885;1103.0
3122129094;1255.0
3122328968;868.0
3122372860;0.0
3122857448;0.0
3122894050;303.0
3122932407;700.0
3123012514;492.0
3123068145;0.0
3123139930;0.0
3123152103;759.0
3125123844;940.0
3125366666;116.0
3125866391;1412.0
3126189563;2.0
3126195024;20.0
3126246974;330.0
3130474056;419.0
3130494839;759.0
3130516158;393.0
3130537317;784.0
3130595945;0.0
3130703853;50.0
3130718532;1580.0
3126431526;1699.0
3126454143;403.0
3126482945;1518.0
3126683177;862.0
3126746195;810.0
3126782582;100.0
3126812163;1518.0
3126826202;506.0
3126829562;1465.0
3126846068;647.0
3127089392;495.0
3127165161;2759.0
3127204329;9.0
3127237928;348.0
3127260660;20.0
3127273215;415.0
3127375484;576.0
3127460163;77.0
3127474890;100.0
3127498802;457.0
3127566905;310.0
3127609140;0.0
3127624530;1157.0
3127963742;218.0
3128025878;898.0
3128092478;41.0
3128135622;50.0
3128168040;1025.0
3128502200;1518.0
3128546924;1518.0
3128564400;440.0
3128568731;1518.0
3128646988;0.0
3128658480;200.0
3128920630;838.0
3129045333;202.0
3129406298;214.0
3129433503;106.0
3129508880;20.0
3129516980;385.0
3129536906;1518.0
3129559604;33.0
3129688099;217.0
3129803882;36.0
3129826076;1518.0
3129939946;100.0
3129969934;502.0
3130441204;0.0
3130758240;1518.0
3130897364;506.0
3130932100;161.0
3131009853;2390.0
3131128780;20.0
3131138076;2613.0
3131308338;1526.0
3131316608;1518.0
3131367008;6.0
3131382490;3036.0
3131405023;606.0
3131545038;0.0
3131559683;2824.0
3131746289;1412.0
3131810475;18.0
3132442607;31.0
3132530050;1225.0
3133034529;3036.0
3133136950;75.0
3133143220;780.0
3133208101;53.0
3133587536;0.0
3134325462;660.0
3134395088;75.0
3134499452;332.0
3134577275;1459.0
3135053733;0.0
3135177467;1810.0
3135284891;465.0
3135738167;133.0
3135972518;64.0
3136568940;91.0
3136888421;1718.0
3153878900;66.0
3153993416;0.0
3154723161;1169.0
3154831487;50.0
3137410347;470.0
3137415810;208.0
3138402615;45.0
3138521207;100.0
3138775993;1518.0
3139011202;1465.0
3139033877;1518.0
3139223498;105.0
3139475543;1267.0
3139596090;30.0
3140389736;694.0
3140600062;150.0
3140642814;16.0
3140869193;0.0
3140946287;11.0
3141021244;303.0
3141038643;370.0
3141090645;79.0
3142005250;137.0
3143415363;46.0
3143585609;200.0
3143606037;1125.0
3143971673;505.0
3144107913;68.0
3144528854;1079.0
3144668605;568.0
3145393529;379.0
3145601733;83.0
3145746707;1270.0
3146148005;76.0
3146354403;60.0
3146622947;25.0
3146630613;460.0
3146850907;843.0
3147731189;178.0
3148091639;558.0
3148120248;1347.0
3148639588;62.0
3150253284;663.0
3150611466;759.0
3150724074;135.0
3151056903;1412.0
3151539467;819.0
3151811337;36.0
3151880576;889.0
3152068530;1598.0
3152354118;766.0
3152784805;150.0
3152882211;597.0
3153155550;237.0
3153405840;1518.0
3153522642;0.0
3153639671;70.0
3153690944;0.0
3154938109;1988.0
3155271965;1518.0
3156315460;382.0
3156552160;1518.0
3156640883;1694.0
3156705411;772.0
3156721298;1518.0
3157105949;759.0
3157144847;1412.0
3157225413;1904.0
3157295624;62.0
3157391348;100.0
3157459830;660.0
3157469711;964.0
3157476254;1518.0
3157602730;941.0
3158043785;0.0
3158055872;150.0
3158079038;842.0
3158149427;1543.0
3158265680;1518.0
3158333350;677.0
3158556570;880.0
3158565218;759.0
3158639947;1518.0
3158757397;759.0
3158821400;1518.0
3158889110;26.0
3158967790;1518.0
3159011364;379.0
3159068129;1858.0
3159179389;1412.0
3159225674;759.0
3159243222;1812.0
3159254690;0.0
3159305864;0.0
3159332837;0.0
3159340422;1205.0
3159485900;3087.0
3159518698;52.0
3159831914;660.0
3159845702;379.0
3159855260;759.0
3159912329;1518.0
3159932788;705.0
3159947114;1412.0
3160258955;1518.0
3160263363;52.0
3160332004;79.0
3160592855;1518.0
3160650642;1518.0
3160660605;50.0
3160691594;1518.0
3160697797;1518.0
3160724948;343.0
3160826864;506.0
3160887570;615.0
3160891178;0.0
3160919790;374.0
3160960757;1611.0
3160982564;1412.0
3161080572;0.0
3161084993;1103.0
3161143752;1755.0
3161172698;100.0
3161182901;701.0
3161203836;1518.0
3161204999;472.0
3161219163;194.0
3161356667;1518.0
3161398742;40.0
3161411943;1518.0
3161425065;205.0
3161448278;224.0
3161462777;151.0
3161477375;1036.0
3161563883;1412.0
3161782682;1518.0
3161812506;1412.0
3162097835;0.0
3162327261;1518.0
3162342490;1518.0
3162789800;1623.0
3163153976;1518.0
3163345298;1518.0
3163467644;1518.0
3163494455;1530.0
3163746101;1518.0
3163797865;1412.0
3163954472;506.0
3164088086;470.0
3164639902;8339.0
3172855643;1859.0
3172939669;87.0
3173222067;1518.0
3173286464;100.0
3173337980;315.0
3173520831;303.0
3173550668;759.0
3173597117;0.0
3173664248;70.0
3173804511;0.0
3173816102;933.0
3173898583;637.0
3174190991;1518.0
3174426600;894.0
3174517826;1518.0
3174527031;0.0
3175050255;1309.0
3164682662;1518.0
3164898401;1518.0
3164948360;3906.0
3165058032;759.0
3165117063;1548.0
3165196770;2023.0
3165818959;204.0
3165854599;1183.0
3166327169;194.0
3166372970;1518.0
3166384715;1518.0
3166570420;33.0
3166632980;297.0
3166634258;0.0
3166637001;506.0
3166776800;1518.0
3166821287;116.0
3166852409;81.0
3167007621;506.0
3167012200;1518.0
3167048654;69.0
3167055510;100.0
3167132523;1518.0
3167229608;50.0
3167255870;0.0
3167292997;1884.0
3167303271;0.0
3167346329;21.0
3167423765;1281.0
3167467894;166.0
3167616806;1333.0
3167949619;0.0
3167959843;1465.0
3167973919;1618.0
3168019763;1518.0
3168231550;1518.0
3168304450;1412.0
3168589357;1518.0
3169000799;1518.0
3169053728;759.0
3169059920;208.0
3169081691;250.0
3169093436;1465.0
3169107593;1530.0
3169731904;1518.0
3169732030;0.0
3169917919;1465.0
3169989235;1320.0
3170000713;1518.0
3170108832;2018.0
3170109219;1518.0
3170130250;20.0
3170446304;50.0
3171488507;1521.0
3171611643;1518.0
3171646510;1481.0
3171698668;1465.0
3171783851;268.0
3171852764;1518.0
3172146677;410.0
3172243362;1518.0
3172437566;150.0
3175514936;166.0
3175667090;116.0
3182072811;100.0
3182156241;16.0
3182158961;150.0
3182201050;58.0
3182322940;1518.0
3182355791;329.0
3175979300;564.0
3176236808;0.0
3176261918;0.0
3176273258;1917.0
3176367155;804.0
3176426348;1518.0
3176578369;1518.0
3176705654;0.0
3176774206;229.0
3177295433;1412.0
3177385424;44.0
3177435707;1518.0
3177436940;1518.0
3177437246;1518.0
3177753326;1518.0
3177942560;1518.0
3177979723;1518.0
3178015035;1320.0
3178117202;845.0
3178309888;0.0
3178402152;2196.0
3178432817;0.0
3178695230;41.0
3178959319;1518.0
3179013702;1518.0
3179032766;1412.0
3179098198;706.0
3179189312;660.0
3179190167;1412.0
3179195207;25.0
3179195983;706.0
3179325607;0.0
3179393009;0.0
3179674520;150.0
3179834587;66.0
3180132159;660.0
3180472090;1518.0
3180889675;75.0
3180919760;764.0
3181194638;1257.0
3181275808;0.0
3181305057;948.0
3181332534;51.0
3181425036;5834.0
3181523801;0.0
3181652520;240.0
3181735817;519.0
3181774553;100.0
3181837903;163.0
3182550144;711.0
3182602985;379.0
3182605658;1854.0
3182615297;75.0
3182673220;1518.0
3182694499;21.0
3182878115;1865.0
3182924320;329.0
3183139871;1518.0
3183223317;363.0
3183297272;29.0
3183334577;100.0
3183522144;166.0
3183551594;759.0
3183561557;1518.0
3183584255;777.0
3183789493;900.0
3183914735;29.0
3183946505;1518.0
3184071596;759.0
3184115801;1528.0
3184426807;1518.0
3190911045;1412.0
3190925348;1518.0
3191005021;684.0
3191405208;706.0
3191436359;1518.0
3191838821;0.0
3191873147;759.0
3191961607;0.0
3191979565;876.0
3192900423;150.0
3192942002;99.0
3192976594;1078.0
3193036323;805.0
3184575047;290.0
3184711404;1518.0
3184812944;759.0
3184820530;653.0
3184862887;209.0
3185083890;0.0
3185119240;6.0
3185335538;1412.0
3185404017;11.0
3185453301;150.0
3185791975;2093.0
3185864360;1412.0
3185915291;100.0
3186043883;532.0
3186173230;506.0
3186239354;134.0
3186258731;25.0
3186458587;0.0
3186468540;103.0
3186601053;100.0
3186709687;296.0
3186742200;1518.0
3186812690;0.0
3186911168;1412.0
3187063691;726.0
3187157670;528.0
3187180574;0.0
3187381987;759.0
3187750184;1518.0
3187791450;429.0
3187810004;736.0
3188567944;55.0
3188669860;150.0
3188672900;0.0
3188826630;762.0
3188940920;117.0
3188942389;0.0
3189557330;747.0
3189655855;566.0
3189662983;759.0
3189777292;1471.0
3189784744;100.0
3190020809;264.0
3190448663;79.0
3190513236;1518.0
3190725250;50.0
3196730492;100.0
3193526096;1927.0
3193551520;759.0
3193569062;0.0
3193597007;388.0
3193969249;0.0
3194112570;1518.0
3194180576;598.0
3194186345;1518.0
3194437607;41.0
3194480618;1518.0
3194635832;1320.0
3194659340;27.0
3194705202;366.0
3195078317;166.0
3198765277;117.0
3199283730;1465.0
3199445810;1518.0
3199534830;0.0
3199542778;1518.0
3199692230;0.0
3199817203;50.0
3199833586;697.0
3200214678;0.0
3200723203;0.0
3200744200;79.0
3195146339;63.0
3195183960;37.0
3195212307;310.0
3195722267;141.0
3195899868;1518.0
3196226220;3.0
3196286800;0.0
3196299961;1465.0
3196416275;1518.0
3196434508;656.0
3196464245;1518.0
3196469123;0.0
3196492966;186.0
3196535100;379.0
3196585034;0.0
3196852172;200.0
3196867951;1412.0
3196896625;50.0
3196927440;1518.0
3196957276;0.0
3196961460;907.0
3196993078;50.0
3197002830;260.0
3197243528;1288.0
3197390407;642.0
3197533607;2409.0
3197662172;158.0
3197913434;1217.0
3198050189;597.0
3198120225;22.0
3198136067;0.0
3198169828;133.0
3200781912;0.0
3200783451;0.0
3200788330;759.0
3200793929;16.0
3200800488;0.0
3200801298;809.0
3200809000;709.0
3201368687;1518.0
3201418455;75.0
3201599069;2346.0
3201647993;1320.0
3202033603;504.0
3202078542;575.0
3202572407;8.0
3202679031;100.0
3202770039;83.0
3202928600;1068.0
3203066661;139.0
3203201542;660.0
3203345706;1935.0
3203595303;0.0
3203642751;1518.0
3210470600;2029.0
3210552096;25.0
3210609110;470.0
3210927162;0.0
3210982856;159.0
3211036709;569.0
3211038078;1518.0
3211091637;669.0
3211226150;1518.0
3211474480;620.0
3211589112;1306.0
3211690697;506.0
3211727795;525.0
3204445038;147.0
3204540022;50.0
3204740110;150.0
3204784088;0.0
3204933261;0.0
3205072111;759.0
3205458494;1518.0
3205938607;311.0
3206006619;190.0
3206802318;1518.0
3207316930;90.0
3207635601;257.0
3207790763;673.0
3208384475;0.0
3208453701;1518.0
3208935293;987.0
3209108900;0.0
3209157197;1465.0
3209189633;13.0
3209516260;480.0
3209536538;831.0
3214553046;1202.0
3214583387;100.0
3215017644;900.0
3215052393;38.0
3215198177;50.0
3215353326;759.0
3215459310;88.0
3215540355;1518.0
3215822687;0.0
3215935708;1896.0
3215940531;150.0
3215943557;1382.0
3209706719;759.0
3210042489;759.0
3210052107;50.0
3212115530;353.0
3212148462;1320.0
3212310740;1091.0
3212588357;2323.0
3212626208;1518.0
3212648007;0.0
3212651571;0.0
3212692413;1132.0
3212878274;206.0
3212967617;100.0
3213087785;1454.0
3213239127;226.0
3213272256;844.0
3213376620;759.0
3213453633;139.0
3213497410;525.0
3213564974;942.0
3213591602;537.0
3213636800;1518.0
3213674990;20.0
3213708216;854.0
3213787922;75.0
3215958155;1303.0
3215959127;307.0
3215960729;27.0
3215962934;1518.0
3215965798;0.0
3215973111;1018.0
3215974436;0.0
3215974940;838.0
3215976641;200.0
3215978423;398.0
3215980673;1412.0
3215981807;133.0
3216040674;1686.0
3216060519;910.0
3216780600;0.0
3228680096;300.0
3228725960;0.0
3228735338;819.0
3228870626;379.0
3242562720;222.0
3242576780;200.0
3216953645;0.0
3217107977;0.0
3217110170;539.0
3217131258;21.0
3217243641;1518.0
3217352181;759.0
3217770005;1518.0
3218936705;0.0
3219161154;775.0
3219271170;2628.0
3219281800;116.0
3219341560;1518.0
3219345980;917.0
3219501192;0.0
3219671780;662.0
3219916805;1293.0
3220436382;1518.0
3220672515;343.0
3220926398;80.0
3220960065;1518.0
3221173997;45.0
3221378963;116.0
3221439261;1376.0
3221564082;50.0
3221706057;0.0
3222255407;845.0
3222623309;271.0
3222742065;160.0
3222894590;69.0
3223009329;200.0
3223019049;2565.0
3224468050;834.0
3225473855;506.0
3225754005;0.0
3226313940;3036.0
3226330799;303.0
3226372289;50.0
3226380974;0.0
3226971581;0.0
3227006391;1518.0
3227033445;410.0
3227106850;908.0
3227193132;100.0
3227447177;0.0
3227471124;379.0
3227508222;41.0
3227512173;893.0
3227622270;938.0
3227746590;8.0
3229075358;0.0
3229233441;200.0
3229364112;1518.0
3229448995;33.0
3229840259;1177.0
3230524527;282.0
3230543580;50.0
3230811771;300.0
3230912454;759.0
3231063310;439.0
3231086604;9.0
3231088739;0.0
3231186404;615.0
3231435714;1567.0
3231658420;464.0
3232029779;303.0
3232040403;430.0
3232109373;599.0
3232198295;2467.0
3232285937;759.0
3232476520;0.0
3232677690;0.0
3232780601;42.0
3232805795;846.0
3232913253;0.0
3232973744;0.0
3233071914;353.0
3233082525;1320.0
3233389507;208.0
3233399480;100.0
3234052077;326.0
3234108552;50.0
3234368627;675.0
3234415641;50.0
3234443777;0.0
3234556709;35.0
3234830380;0.0
3235595147;772.0
3235663320;409.0
3235698701;593.0
3235885226;207.0
3236023805;50.0
3236070714;663.0
3236219025;1100.0
3236699728;82.0
3236721243;233.0
3237709166;717.0
3237779539;204.0
3237885053;2399.0
3238196480;0.0
3238319310;1182.0
3238902377;88.0
3239319799;759.0
3239709236;764.0
3239813130;107.0
3239895609;375.0
3240551454;300.0
3241020037;291.0
3241234851;249.0
3241470075;1069.0
3241516750;80.0
3242330510;827.0
3242425650;165.0
3242731859;91.0
3242765591;50.0
3242805640;0.0
3242832299;1412.0
3242873726;0.0
3242907302;175.0
3242917014;1242.0
3242935853;116.0
3242981022;50.0
3243047145;25.0
3243055830;759.0
3243139180;601.0
3243162408;0.0
3243182867;62.0
3243188717;1518.0
3243262542;550.0
3243275288;0.0
3250474134;224.0
3250647098;1500.0
3251522256;0.0
3251603337;2866.0
3251923757;0.0
3252246171;692.0
3243298300;756.0
3243298490;555.0
3243371163;31.0
3243371830;965.0
3243395500;327.0
3243402492;66.0
3243474566;1320.0
3243509025;734.0
3243513995;405.0
3243526205;0.0
3243583934;2312.0
3243614406;808.0
3243627737;174.0
3243844673;0.0
3244089860;759.0
3244204392;1070.0
3244482600;210.0
3244606865;330.0
3244717268;379.0
3244859992;506.0
3245102763;529.0
3245143281;48.0
3246178011;506.0
3246735905;1124.0
3246796378;174.0
3247607102;400.0
3247670211;276.0
3247704213;1518.0
3247749586;444.0
3247757767;1704.0
3247904140;584.0
3247971505;506.0
3248011904;166.0
3248068680;37.0
3248090260;83.0
3248259949;387.0
3249002445;213.0
3249035610;293.0
3249481580;133.0
3249536660;460.0
3249755389;769.0
3249833282;1192.0
3249842001;1959.0
3249878545;41.0
3249882496;363.0
3250091987;0.0
3250106097;618.0
3250263788;576.0
3250449024;454.0
3253244091;25.0
3253329089;1302.0
3254528905;1518.0
3254561198;2261.0
3254673824;112.0
3254851439;164.0
3255127440;970.0
3270619600;777.0
3270658931;166.0
3271017689;0.0
3271161968;150.0
3271201420;35.0
3271512000;1518.0
3271603308;166.0
3272170901;0.0
3255450659;1412.0
3255535999;506.0
3255604478;151.0
3255713412;1465.0
3256206441;186.0
3256249680;1636.0
3256653030;1009.0
3256706509;612.0
3257473001;1412.0
3257522061;41.0
3257588160;506.0
3257593163;666.0
3257897626;1536.0
3258019088;200.0
3258248001;871.0
3259323953;506.0
3259399429;342.0
3259716254;60.0
3259920455;0.0
3260582908;0.0
3260610880;1027.0
3260812830;62.0
3261141220;200.0
3261166800;1.0
3261378743;379.0
3261403012;607.0
3261438070;0.0
3261517379;106.0
3261743115;1166.0
3261932945;322.0
3262313408;143.0
3262863734;62.0
3263176277;55.0
3263382179;0.0
3263385941;1548.0
3264823500;1377.0
3264827689;0.0
3264840863;100.0
3264942607;894.0
3264948982;1590.0
3265171469;2144.0
3265182584;124.0
3265262260;1236.0
3265273709;200.0
3265461386;0.0
3265493660;347.0
3265633934;1448.0
3266046773;62.0
3266061730;0.0
3267157110;710.0
3267612845;226.0
3267915821;166.0
3268205828;177.0
3268521584;100.0
3268538045;0.0
3268666558;870.0
3268764053;100.0
3268982042;200.0
3269131739;774.0
3269447370;566.0
3269548729;1518.0
3269556314;633.0
3269619251;1818.0
3269820194;50.0
3269959788;1412.0
3272603000;460.0
3272624600;2604.0
3273046341;737.0
3273327197;0.0
3283782750;1108.0
3283789762;1518.0
3283839450;20.0
3283840547;44.0
3283842248;153.0
3283856621;827.0
3283875685;1568.0
3283931771;1518.0
3283955360;1.0
3283988536;20.0
3284170332;500.0
3284215530;83.0
3273453141;0.0
3273810602;551.0
3273846623;62.0
3274853534;198.0
3275215701;40.0
3275397125;759.0
3275751662;250.0
3276281546;1441.0
3276596709;0.0
3276734435;717.0
3276909766;393.0
3276950804;880.0
3277119734;12.0
3277838005;0.0
3278252276;25.0
3278396278;40.0
3278566459;93.0
3278593340;0.0
3278966988;0.0
3279414130;170.0
3279429323;1518.0
3279509009;506.0
3279540518;506.0
3280184576;125.0
3280650720;175.0
3280751594;363.0
3281071660;22.0
3281158005;127.0
3281257330;253.0
3281440290;150.0
3281787304;50.0
3281861717;506.0
3281968350;496.0
3281972543;759.0
3281994865;144.0
3282139691;140.0
3282497261;0.0
3282747551;524.0
3282815735;0.0
3283061505;584.0
3283125686;1323.0
3283461872;3399.0
3283577315;0.0
3283613303;1083.0
3283639361;72.0
3283679908;1518.0
3283689032;0.0
3283698538;1518.0
3283741999;0.0
3284668756;2763.0
3284699201;16.0
3284704140;440.0
3284711279;450.0
3284734309;700.0
3284771506;400.0
3284776800;1518.0
3284892800;1320.0
3284987185;469.0
3285082763;1211.0
3285099810;66.0
3285106379;796.0
3285131993;112.0
3285163330;33.0
3285211750;649.0
3285225114;1088.0
3285228997;988.0
3285247355;175.0
3285251115;1079.0
3285341378;70.0
3285346841;1780.0
3285360836;530.0
3285378379;277.0
3285503963;0.0
3285562110;0.0
3285596104;141.0
3285635282;217.0
3285717173;0.0
3286002704;971.0
3286504122;732.0
3286561517;539.0
3286914029;0.0
3287450220;303.0
3287630121;1407.0
3287862685;0.0
3288075245;0.0
3288156911;0.0
3288378574;420.0
3288494213;0.0
3288989379;750.0
3289037010;0.0
3305856572;83.0
3306243000;1756.0
3289790070;566.0
3290559505;459.0
3290587894;666.0
3290776786;1134.0
3290816168;1003.0
3290846903;200.0
3290976360;1518.0
3291255240;1518.0
3291325125;1209.0
3291435656;193.0
3291490916;100.0
3291745175;547.0
3292826039;154.0
3293601081;824.0
3293891900;83.0
3294585152;1544.0
3294708920;1694.0
3295149542;2242.0
3295427968;2530.0
3295509506;1518.0
3295522529;0.0
3295706417;727.0
3296130063;0.0
3297019913;22.0
3297678445;162.0
3298259250;240.0
3298630888;233.0
3298794139;0.0
3299414615;1841.0
3299661035;0.0
3299684590;66.0
3300268524;3191.0
3300287235;100.0
3300313090;174.0
3300959438;0.0
3301537901;94.0
3301571913;1351.0
3301821537;0.0
3302053231;936.0
3302164300;300.0
3302226608;1427.0
3303043485;83.0
3306334650;100.0
3306443433;0.0
3306543578;0.0
3306567167;328.0
3306569372;1518.0
3306734241;1486.0
3307254758;1518.0
3307302078;1224.0
3307331507;1518.0
3307400673;29.0
3307405802;124.0
3307429906;200.0
3307440705;1630.0
3307547429;150.0
3307871790;375.0
3307887017;341.0
3308034417;2944.0
3315653070;379.0
3315670757;348.0
3315686599;0.0
3315697957;83.0
3315711615;55.0
3315797234;0.0
3315846030;933.0
3315909725;847.0
3328522107;717.0
3328577513;150.0
3328732934;425.0
3328772480;131.0
3329036486;0.0
3329236655;197.0
3308142309;218.0
3308271621;25.0
3308354837;196.0
3308424983;41.0
3308446790;236.0
3308935481;437.0
3309337790;126.0
3309434214;1212.0
3309438554;133.0
3309628680;112.0
3309774740;3441.0
3310036510;208.0
3310364011;1753.0
3310569179;100.0
3310632474;683.0
3310636895;58.0
3310927008;41.0
3311116836;263.0
3311130316;1319.0
3311459792;1518.0
3311539478;0.0
3311640519;25.0
3311663055;75.0
3311886941;143.0
3312281148;150.0
3312330610;83.0
3312345480;15.0
3312523338;1518.0
3312578825;100.0
3312670128;450.0
3312757835;1518.0
3312998360;1320.0
3313072941;0.0
3313123872;0.0
3313287395;50.0
3313394710;0.0
3313410502;100.0
3313625118;722.0
3313690360;49.0
3314203500;0.0
3314276214;649.0
3314293739;177.0
3314319398;396.0
3314477112;75.0
3314522002;1442.0
3314631219;216.0
3314764014;1012.0
3314970854;0.0
3314973101;0.0
3315073902;909.0
3315113122;825.0
3315123357;273.0
3315182442;150.0
3315338043;706.0
3315516162;125.0
3316010440;279.0
3316129251;75.0
3316400583;1518.0
3316402365;27.0
3316492330;0.0
3316716467;0.0
3316750720;589.0
3317026227;103.0
3317330996;1576.0
3317395346;1160.0
3318369802;0.0
3318435015;268.0
3318734780;211.0
3318784451;879.0
3319157400;642.0
3319257455;530.0
3319339265;783.0
3319451855;0.0
3319531107;759.0
3320422944;706.0
3320727206;12.0
3320762885;71.0
3321617145;160.0
3322678148;506.0
3323006259;0.0
3323085108;0.0
3323156811;2171.0
3323262255;1303.0
3323405110;0.0
3323477375;199.0
3323609468;618.0
3323797108;707.0
3324103401;10.0
3324138612;0.0
3324802679;470.0
3324813360;0.0
3324991030;30.0
3325001440;1518.0
3325115535;150.0
3325251200;200.0
3325328792;357.0
3325539149;1216.0
3326150652;210.0
3326378750;335.0
3326880979;75.0
